date_time, WS_60_mean, WD_60_mean, Tair_mean, RH_mean
1/16/2019 11:40,11.0907,103.14,18.56,97.3
1/16/2019 11:50,12.0243,103.44,18.63,96.3
1/16/2019 12:00,12.2296,104.74,18.76,95.1
1/16/2019 12:10,11.3957,104.74,18.82,95.9
1/16/2019 12:20,9.927,99.84,18.81,97.1
1/16/2019 12:30,10.9476,98.54,18.64,98
1/16/2019 12:40,10.9974,101.64,18.58,98.3
1/16/2019 12:50,10.848,102.64,18.61,98.3
1/16/2019 13:00,11.6135,101.24,18.62,97.9
1/16/2019 13:10,11.8936,101.04,18.66,97.8
1/16/2019 13:20,12.3852,100.74,18.68,97.6
1/16/2019 13:30,11.5264,102.24,18.65,97.8
1/16/2019 13:40,12.1425,102.14,18.75,97.5
1/16/2019 13:50,10.6364,100.54,18.9,96.8
1/16/2019 14:00,11.0285,103.64,18.71,97.4
1/16/2019 14:10,11.6011,98.64,18.81,97.2
1/16/2019 14:20,11.8998,97.84,18.91,96.6
1/16/2019 14:30,11.9994,97.94,18.92,96.4
1/16/2019 14:40,10.9974,97.14,19.06,95.7
1/16/2019 14:50,12.908,97.84,19.2,94.2
1/16/2019 15:00,11.2152,99.24,19.24,94.9
1/16/2019 15:10,11.7006,98.44,19.45,93.8
1/16/2019 15:20,11.433,97.94,19.47,93.4
1/16/2019 15:30,11.2028,100.94,19.46,93.5
1/16/2019 15:40,10.7547,98.04,19.4,94.2
1/16/2019 15:50,10.8916,101.24,19.62,92.3
1/16/2019 16:00,11.6011,102.04,19.84,90
1/16/2019 16:10,10.5618,97.54,19.79,91
1/16/2019 16:20,9.0868,94.74,19.76,92.3
1/16/2019 16:30,9.7465,96.84,19.91,91.4
1/16/2019 16:40,11.3583,95.24,19.99,89
1/16/2019 16:50,11.1592,95.14,20.07,87.7
1/16/2019 17:00,12.1612,90.64,20.18,86.6
1/16/2019 17:10,11.2837,92.44,20.03,88.2
1/16/2019 17:20,11.7131,91.54,19.97,88
1/16/2019 17:30,11.7131,89.94,20,87.2
1/16/2019 17:40,11.0223,90.14,19.97,86.9
1/16/2019 17:50,11.8189,89.14,20.02,85.5
1/16/2019 18:00,11.1779,87.84,20.08,85
1/16/2019 18:10,11.2712,88.54,20.16,84.7
1/16/2019 18:20,10.8791,90.54,20.2,85.8
1/16/2019 18:30,10.9165,91.24,20.2,86.5
1/16/2019 18:40,11.5388,91.64,20.21,87.1
1/16/2019 18:50,11.5388,90.34,20.23,87.3
1/16/2019 19:00,11.1965,93.04,20.23,87.6
1/16/2019 19:10,10.792,95.44,20.24,87.7
1/16/2019 19:20,11.5326,94.14,20.24,87.7
1/16/2019 19:30,11.4704,93.54,20.25,88.2
1/16/2019 19:40,12.1549,95.64,20.06,90
1/16/2019 19:50,11.9558,95.24,19.84,91.3
1/16/2019 20:00,13.0013,93.54,19.77,91.5
1/16/2019 20:10,12.074,92.14,19.57,93.5
1/16/2019 20:20,12.8395,91.14,19.42,94.6
1/16/2019 20:30,12.0367,90.94,19.32,95.7
1/16/2019 20:40,13.0325,87.94,19.26,96.5
1/16/2019 20:50,12.4537,89.84,19.27,96.8
1/16/2019 21:00,13.6423,90.84,19.24,96.8
1/16/2019 21:10,12.4786,90.74,19.2,97.2
1/16/2019 21:20,11.9807,91.74,19.2,97.5
1/16/2019 21:30,12.9267,89.34,19.18,97.6
1/16/2019 21:40,13.1445,89.34,19.14,98.3
1/16/2019 21:50,14.4638,89.94,19,99.5
1/16/2019 22:00,14.5759,89.74,18.93,100
1/16/2019 22:10,14.1527,91.34,18.92,100
1/16/2019 22:20,14.2896,89.24,18.91,100
1/16/2019 22:30,13.549,90.04,18.86,100
1/16/2019 22:40,14.1962,89.64,18.87,100
1/16/2019 22:50,13.4992,87.54,18.84,100
1/16/2019 23:00,13.1134,89.84,18.86,100
1/16/2019 23:10,14.0406,88.84,18.85,100
1/16/2019 23:20,13.4307,87.14,18.85,100
1/16/2019 23:30,13.717,87.24,18.85,100
1/16/2019 23:40,13.5303,86.74,18.86,100
1/16/2019 23:50,13.6672,88.64,18.77,100
1/17/2019 0:00,13.7855,88.44,18.7,100
1/17/2019 0:10,12.603,90.64,18.71,100
1/17/2019 0:20,14.0593,89.64,18.76,99.9
1/17/2019 0:30,13.7419,90.04,18.87,99.5
1/17/2019 0:40,14.0842,89.64,18.72,99.9
1/17/2019 0:50,12.9702,90.54,18.68,100
1/17/2019 1:00,12.4288,90.14,18.65,100
1/17/2019 1:10,11.7442,89.44,18.66,100
1/17/2019 1:20,12.8955,87.94,18.67,100
1/17/2019 1:30,12.6279,87.84,18.64,100
1/17/2019 1:40,12.3416,87.74,18.66,100
1/17/2019 1:50,12.4412,86.54,18.83,99.6
1/17/2019 2:00,12.4225,86.24,18.76,100
1/17/2019 2:10,13.4307,85.64,18.77,100
1/17/2019 2:20,12.8022,85.24,18.83,99.8
1/17/2019 2:30,12.5097,86.24,18.95,99.1
1/17/2019 2:40,12.2047,87.44,19.12,97.4
1/17/2019 2:50,12.3852,88.54,19.22,96.6
1/17/2019 3:00,12.1861,88.84,19.22,97.1
1/17/2019 3:10,11.9994,89.84,19.27,97
1/17/2019 3:20,12.603,88.34,19.29,96.8
1/17/2019 3:30,12.267,87.54,19.26,97.3
1/17/2019 3:40,10.9538,91.34,19.28,97.6
1/17/2019 3:50,10.792,91.44,19.34,97.9
1/17/2019 4:00,10.5244,90.94,19.39,98
1/17/2019 4:10,10.904,93.34,19.46,98
1/17/2019 4:20,10.8169,93.94,19.48,98.2
1/17/2019 4:30,10.8854,94.44,19.46,98.8
1/17/2019 4:40,10.68,94.04,19.43,99.3
1/17/2019 4:50,10.3253,93.34,19.44,99.6
1/17/2019 5:00,10.0203,93.54,19.46,99.8
1/17/2019 5:10,10.7609,91.94,19.51,99.9
1/17/2019 5:20,10.7173,89.94,19.54,99.9
1/17/2019 5:30,10.8667,90.44,19.59,99.9
1/17/2019 5:40,10.4248,88.14,19.63,99.8
1/17/2019 5:50,10.1635,86.34,19.68,99.7
1/17/2019 6:00,10.6302,83.44,19.75,99.3
1/17/2019 6:10,10.6115,83.54,19.79,99.1
1/17/2019 6:20,10.7422,81.64,19.79,99.1
1/17/2019 6:30,10.0701,78.84,19.81,98.9
1/17/2019 6:40,9.7652,80.24,19.81,99
1/17/2019 6:50,9.5224,80.34,19.81,99.1
1/17/2019 7:00,9.7652,80.44,19.87,98.8
1/17/2019 7:10,8.3213,81.24,19.94,98.6
1/17/2019 7:20,7.7612,79.34,19.97,98.4
1/17/2019 7:30,7.8297,82.54,20.05,97.9
1/17/2019 7:40,6.7904,86.14,20.21,97.2
1/17/2019 7:50,6.2365,84.14,20.38,96.7
1/17/2019 8:00,6.0187,83.14,20.53,96.2
1/17/2019 8:10,6.2178,83.54,20.6,95.4
1/17/2019 8:20,6.7842,87.44,20.72,94.1
1/17/2019 8:30,6.529,87.64,20.78,93.5
1/17/2019 8:40,5.9751,87.14,20.87,93.4
1/17/2019 8:50,6.1431,88.14,21.17,91.6
1/17/2019 9:00,6.473,90.04,21.49,89.6
1/17/2019 9:10,5.7511,91.94,21.6,90.3
1/17/2019 9:20,5.3652,88.54,21.99,88
1/17/2019 9:30,5.7386,92.94,22.09,86.9
1/17/2019 9:40,5.7822,99.14,22.34,87.1
1/17/2019 9:50,5.5084,98.64,22.64,85.1
1/17/2019 10:00,5.0217,90.24,22.85,82.3
1/17/2019 10:10,5.3714,93.34,22.97,81.5
1/17/2019 10:20,4.891,102.14,23,81.3
1/17/2019 10:30,5.6017,106.34,23.3,80.4
1/17/2019 10:40,6.056,103.34,23.5,80.4
1/17/2019 10:50,5.3403,108.64,23.86,77.71
1/17/2019 11:00,6.4108,114.54,23.92,78.67
1/17/2019 11:10,6.5414,117.84,24.24,76.44
1/17/2019 11:20,5.9564,110.94,24.36,76.36
1/17/2019 11:30,5.9502,115.24,24.29,77.64
1/17/2019 11:40,5.7075,114.14,24.58,76.1
1/17/2019 11:50,5.832,118.74,24.86,74.56
1/17/2019 12:00,5.6826,122.84,24.83,74.63
1/17/2019 12:10,5.6888,124.04,24.89,73.98
1/17/2019 12:20,5.7013,133.44,24.81,75.55
1/17/2019 12:30,6.5228,131.44,24.79,75.36
1/17/2019 12:40,6.3859,129.34,25.06,75.18
1/17/2019 12:50,6.5477,124.34,25.06,74.77
1/17/2019 13:00,6.2987,123.04,25.27,73.88
1/17/2019 13:10,6.1556,116.94,25.43,73.17
1/17/2019 13:20,6.5539,119.14,25.45,72.95
1/17/2019 13:30,5.6888,115.74,25.61,72.52
1/17/2019 13:40,6.1307,117.64,25.65,72.49
1/17/2019 13:50,6.2054,111.34,25.57,72.64
1/17/2019 14:00,6.1182,116.14,25.75,71.24
1/17/2019 14:10,6.0436,107.34,25.78,71.62
1/17/2019 14:20,6.1058,105.34,25.84,70.79
1/17/2019 14:30,6.1431,89.34,25.39,71.23
1/17/2019 14:40,6.4419,102.44,25.5,70.28
1/17/2019 14:50,6.3672,106.14,25.63,69.51
1/17/2019 15:00,6.7966,112.74,25.81,68.43
1/17/2019 15:10,6.5414,101.44,25.7,69.49
1/17/2019 15:20,7.002,103.34,25.6,69.42
1/17/2019 15:30,8.1844,106.14,25.45,70.38
1/17/2019 15:40,8.2964,105.74,25.13,72.82
1/17/2019 15:50,8.2218,107.84,25.18,73.11
1/17/2019 16:00,8.0226,97.64,25.12,72.49
1/17/2019 16:10,7.3256,97.04,25.17,72.12
1/17/2019 16:20,7.5372,101.44,25.26,72.18
1/17/2019 16:30,7.5061,98.24,25.18,72.39
1/17/2019 16:40,7.6865,95.94,24.92,73.57
1/17/2019 16:50,7.979,99.14,24.7,73.8
1/17/2019 17:00,7.6617,100.14,24.77,74.84
1/17/2019 17:10,7.2136,93.34,24.76,74.22
1/17/2019 17:20,7.4812,95.74,24.69,75.54
1/17/2019 17:30,7.3443,92.14,24.54,77.45
1/17/2019 17:40,7.2011,96.14,24.41,78.06
1/17/2019 17:50,6.1245,92.44,24.43,78.81
1/17/2019 18:00,6.0996,98.44,24.56,78.31
1/17/2019 18:10,5.7884,98.94,24.58,78.48
1/17/2019 18:20,5.583,101.14,24.39,80.2
1/17/2019 18:30,5.6017,99.74,24.26,80.9
1/17/2019 18:40,4.8767,96.04,24.08,81.8
1/17/2019 18:50,5.0385,102.24,23.9,83.2
1/17/2019 19:00,4.9028,104.04,23.56,85
1/17/2019 19:10,4.2562,102.54,23.32,86.1
1/17/2019 19:20,4.2077,100.24,23.01,87.5
1/17/2019 19:30,4.3993,99.14,22.66,89.1
1/17/2019 19:40,4.2189,103.04,22.35,90.5
1/17/2019 19:50,4.1871,103.14,21.99,92.2
1/17/2019 20:00,3.5947,98.54,21.77,93.3
1/17/2019 20:10,3.5231,88.04,21.59,94.1
1/17/2019 20:20,3.1727,88.94,21.63,93.4
1/17/2019 20:30,3.0408,88.84,21.61,93.3
1/17/2019 20:40,2.1278,86.64,21.59,93.3
1/17/2019 20:50,1.9816,66.64,21.61,93
1/17/2019 21:00,1.577,55.34,21.75,92
1/17/2019 21:10,2.2255,41.06,21.69,92.5
1/17/2019 21:20,1.8646,44.33,21.56,93
1/17/2019 21:30,2.6549,41.57,22.03,90.5
1/17/2019 21:40,3.9867,22.15,21.93,91.2
1/17/2019 21:50,2.6624,353.23,22.2,88.5
1/17/2019 22:00,1.821,329.44,22.78,83.6
1/17/2019 22:10,2.2286,301.24,22.44,85.8
1/17/2019 22:20,2.9113,292.64,22.6,82.6
1/17/2019 22:30,3.5965,288.34,23.29,76.2
1/17/2019 22:40,4.2158,278.74,23.34,79.21
1/17/2019 22:50,4.0788,279.74,22.08,88.4
1/17/2019 23:00,4.5269,284.84,21.69,90.8
1/17/2019 23:10,4.5114,286.14,21.47,90.9
1/17/2019 23:20,4.8717,278.24,21.63,89.5
1/17/2019 23:30,4.8207,282.34,21.71,89.2
1/17/2019 23:40,5.2719,276.04,21.55,89.8
1/17/2019 23:50,5.2283,277.24,21.25,91.5
1/18/2019 0:00,5.9813,277.34,21.38,91.4
1/18/2019 0:10,6.3361,285.24,21.6,89.9
1/18/2019 0:20,6.9148,281.84,21.58,88.8
1/18/2019 0:30,7.394,271.94,21.52,87.8
1/18/2019 0:40,8.2031,270.44,21.23,85
1/18/2019 0:50,9.9083,277.04,20.98,85.2
1/18/2019 1:00,10.2506,275.14,20.42,92.1
1/18/2019 1:10,10.7173,276.24,20.2,96.3
1/18/2019 1:20,10.8667,272.14,20.27,96.2
1/18/2019 1:30,10.68,270.04,20.29,96.4
1/18/2019 1:40,10.7547,271.04,20.23,97.4
1/18/2019 1:50,10.9725,270.44,20.26,96.6
1/18/2019 2:00,10.2381,273.14,20.25,96.5
1/18/2019 2:10,10.6302,272.64,20.22,96.4
1/18/2019 2:20,10.3502,277.24,20.2,96
1/18/2019 2:30,10.1759,276.44,20.08,96
1/18/2019 2:40,9.5473,276.54,20.05,96.2
1/18/2019 2:50,9.037,274.44,20.03,96.2
1/18/2019 3:00,9.4415,276.34,20,96.4
1/18/2019 3:10,9.8959,272.34,20.01,96.4
1/18/2019 3:20,9.8523,270.64,20,96.5
1/18/2019 3:30,9.342,271.14,20.01,96.6
1/18/2019 3:40,8.7196,274.34,19.99,96.9
1/18/2019 3:50,9.4727,274.64,20,96.9
1/18/2019 4:00,9.3233,272.74,19.97,97.1
1/18/2019 4:10,9.0059,271.44,19.94,97
1/18/2019 4:20,8.9623,273.34,19.86,97.1
1/18/2019 4:30,8.8317,273.64,19.76,96.8
1/18/2019 4:40,9.0308,275.54,19.66,96
1/18/2019 4:50,9.1553,274.24,19.53,95
1/18/2019 5:00,9.6345,271.34,19.58,94.3
1/18/2019 5:10,9.5909,274.14,19.55,94.2
1/18/2019 5:20,9.4291,273.24,19.43,94.9
1/18/2019 5:30,9.1739,274.44,19.44,95.4
1/18/2019 5:40,9.7776,276.44,19.47,95.1
1/18/2019 5:50,10.4746,273.94,19.7,94.5
1/18/2019 6:00,11.6446,267.54,20,94
1/18/2019 6:10,11.8438,269.64,20.01,93.4
1/18/2019 6:20,11.9496,270.84,20.07,92.3
1/18/2019 6:30,10.5867,273.44,20.08,90.8
1/18/2019 6:40,10.7236,274.74,20.11,89.4
1/18/2019 6:50,11.3148,273.44,20.23,88.1
1/18/2019 7:00,13.4121,270.94,20.28,86.2
1/18/2019 7:10,13.6672,268.24,20.28,83.5
1/18/2019 7:20,13.3747,268.54,20.3,85.1
1/18/2019 7:30,14.0655,269.74,20.23,85.7
1/18/2019 7:40,13.3747,270.64,20.19,85.5
1/18/2019 7:50,13.4805,269.74,20.27,85.3
1/18/2019 8:00,14.4078,271.24,20.24,84.1
1/18/2019 8:10,13.8726,271.44,20.27,83.5
1/18/2019 8:20,13.3685,270.04,20.27,84.4
1/18/2019 8:30,12.7897,269.24,20.27,85
1/18/2019 8:40,11.8936,268.54,20.42,83.2
1/18/2019 8:50,12.491,269.24,20.37,83.9
1/18/2019 9:00,12.379,270.44,20.49,83.6
1/18/2019 9:10,12.2856,268.24,20.47,83.5
1/18/2019 9:20,13.1818,269.34,20.42,82.8
1/18/2019 9:30,12.2732,268.04,20.55,81.7
1/18/2019 9:40,12.1861,270.44,20.61,81.5
1/18/2019 9:50,12.1612,264.64,20.54,82
1/18/2019 10:00,12.7275,267.64,20.73,80.7
1/18/2019 10:10,11.1343,262.14,20.75,82.2
1/18/2019 10:20,12.796,265.74,20.61,82
1/18/2019 10:30,12.0243,261.94,20.65,81
1/18/2019 10:40,13.2752,260.74,20.43,82.6
1/18/2019 10:50,12.2047,261.64,20.15,84.5
1/18/2019 11:00,13.0573,261.34,20.57,81.8
1/18/2019 11:10,13.5179,261.54,20.38,78.71
1/18/2019 11:20,13.5241,260.14,20.44,78.42
1/18/2019 11:30,12.3914,262.34,20.43,81.4
1/18/2019 11:40,12.9204,261.74,20.41,82.5
1/18/2019 11:50,12.8769,257.54,20.55,81
1/18/2019 12:00,11.7878,261.54,20.18,84.7
1/18/2019 12:10,11.5886,254.84,19.8,85
1/18/2019 12:20,11.0472,250.54,19.5,84.4
1/18/2019 12:30,12.4661,250.04,19.09,88.1
1/18/2019 12:40,11.8189,252.84,18.35,94.2
1/18/2019 12:50,12.3354,257.84,18.12,95.8
1/18/2019 13:00,13.3374,260.24,18.03,97.3
1/18/2019 13:10,17.0092,249.84,17.22,96.3
1/18/2019 13:20,12.6155,242.94,16.9,96.8
1/18/2019 13:30,10.1572,247.94,17.32,93.6
1/18/2019 13:40,8.7072,257.14,17.7,91
1/18/2019 13:50,9.0681,260.94,18.19,87.6
1/18/2019 14:00,9.3731,264.04,18.54,85.3
1/18/2019 14:10,11.2899,263.14,18.89,82.7
1/18/2019 14:20,10.9912,258.14,19,83.6
1/18/2019 14:30,10.624,257.24,19.09,84.8
1/18/2019 14:40,10.2817,259.94,19.15,85.3
1/18/2019 14:50,9.6656,257.84,18.99,86.8
1/18/2019 15:00,11.3023,244.14,18.66,88.3
1/18/2019 15:10,11.6633,255.04,17.63,90.9
1/18/2019 15:20,11.433,266.14,17.83,90.6
1/18/2019 15:30,11.545,264.14,18.16,88.9
1/18/2019 15:40,12.1487,263.14,18.64,84.6
1/18/2019 15:50,9.8523,268.14,18.83,85.3
1/18/2019 16:00,10.4062,264.94,18.83,84.9
1/18/2019 16:10,10.5804,270.84,18.74,85.4
1/18/2019 16:20,9.9768,269.14,18.77,84.3
1/18/2019 16:30,9.9768,270.04,18.67,85.4
1/18/2019 16:40,9.9394,267.74,18.51,86.5
1/18/2019 16:50,10.1883,267.64,18.5,86.1
1/18/2019 17:00,9.7714,267.14,18.59,85.8
1/18/2019 17:10,9.4913,267.74,18.64,85.7
1/18/2019 17:20,9.1926,264.64,18.72,84.8
1/18/2019 17:30,9.1802,258.44,19,80.8
1/18/2019 17:40,11.5824,254.74,19.2,76.55
1/18/2019 17:50,12.2856,260.74,19.03,79.43
1/18/2019 18:00,13.437,257.44,19.19,79.25
1/18/2019 18:10,14.1589,252.94,18.95,82.7
1/18/2019 18:20,13.8664,250.24,17.92,88.6
1/18/2019 18:30,13.2378,243.04,18.14,87.6
1/18/2019 18:40,14.1651,242.94,17.6,89.7
1/18/2019 18:50,13.0013,239.74,17.61,88.4
1/18/2019 19:00,14.6443,243.34,17.07,89.5
1/18/2019 19:10,13.9162,244.94,17.37,83.8
1/18/2019 19:20,13.3623,243.44,17.22,84.6
1/18/2019 19:30,12.9329,245.14,17.5,81
1/18/2019 19:40,13.2565,243.94,17.6,78.39
1/18/2019 19:50,12.3416,245.64,17.22,81.9
1/18/2019 20:00,13.8228,254.14,16.28,86.5
1/18/2019 20:10,11.1281,258.54,16.06,87.8
1/18/2019 20:20,12.3292,257.14,15.94,85.7
1/18/2019 20:30,11.9682,253.34,15.39,89.6
1/18/2019 20:40,11.0907,261.74,15.36,92
1/18/2019 20:50,11.6758,261.44,15.55,86.2
1/18/2019 21:00,15.4782,260.04,15.82,81.6
1/18/2019 21:10,14.0655,259.34,15.55,85.5
1/18/2019 21:20,11.7567,264.84,15.27,90.1
1/18/2019 21:30,10.5555,266.04,15.3,88.5
1/18/2019 21:40,12.7088,266.84,15.41,86.4
1/18/2019 21:50,12.2732,265.64,15.21,90.3
1/18/2019 22:00,12.0429,282.04,15.33,93.7
1/18/2019 22:10,11.5948,284.94,15.47,91.5
1/18/2019 22:20,10.6987,276.44,15.18,93.7
1/18/2019 22:30,9.8336,266.54,15.2,92.3
1/18/2019 22:40,11.097,267.04,15.51,87.3
1/18/2019 22:50,10.3439,275.54,15.34,90.2
1/18/2019 23:00,10.7796,282.44,15.17,92.3
1/18/2019 23:10,9.8149,282.24,15.26,92.1
1/18/2019 23:20,9.5536,274.24,15.2,92.1
1/18/2019 23:30,11.5575,276.54,15.22,91.6
1/18/2019 23:40,11.1405,281.84,15,92.9
1/18/2019 23:50,11.0658,288.54,14.75,92.8
1/19/2019 0:00,11.2028,291.14,14.73,91.6
1/19/2019 0:10,11.153,293.64,14.61,92.1
1/19/2019 0:20,11.3708,293.94,14.7,90
1/19/2019 0:30,10.4124,292.84,14.71,89.6
1/19/2019 0:40,10.2693,291.44,14.74,90.5
1/19/2019 0:50,9.4602,295.64,14.68,91.6
1/19/2019 1:00,10.6862,285.34,14.84,88.6
1/19/2019 1:10,10.3751,284.44,14.95,86.6
1/19/2019 1:20,12.5781,280.74,15.02,86
1/19/2019 1:30,13.5801,266.94,14.84,83.7
1/19/2019 1:40,14.4078,266.84,15.27,81.5
1/19/2019 1:50,13.6921,274.64,15.61,76.25
1/19/2019 2:00,13.4494,272.34,15.45,75.04
1/19/2019 2:10,14.0967,260.24,14.46,81.2
1/19/2019 2:20,15.3849,264.54,14.54,84.6
1/19/2019 2:30,13.9535,271.44,14.13,91.1
1/19/2019 2:40,11.1903,282.94,14.17,90.1
1/19/2019 2:50,10.0266,282.24,14.23,88.9
1/19/2019 3:00,11.6446,283.54,14.48,84.9
1/19/2019 3:10,12.9951,266.24,14.13,85.1
1/19/2019 3:20,15.2915,260.54,14.11,83.4
1/19/2019 3:30,13.9971,273.24,13.83,85.1
1/19/2019 3:40,14.7439,288.14,12.92,90.6
1/19/2019 3:50,14.4514,286.84,13.37,84.8
1/19/2019 4:00,12.2047,288.24,13.42,83.6
1/19/2019 4:10,11.3459,298.84,13.13,85.5
1/19/2019 4:20,13.1756,302.84,12.85,86.9
1/19/2019 4:30,12.7275,300.04,13,84.9
1/19/2019 4:40,11.8127,298.64,12.96,83.9
1/19/2019 4:50,12.9329,297.74,13.15,81.5
1/19/2019 5:00,12.6466,298.04,13.27,78.96
1/19/2019 5:10,10.9414,300.14,13.22,79.35
1/19/2019 5:20,11.0596,301.14,13.42,76.83
1/19/2019 5:30,10.9974,297.34,13.49,74.89
1/19/2019 5:40,10.3377,296.14,13.4,73.34
1/19/2019 5:50,9.871,290.44,13.33,74.37
1/19/2019 6:00,11.3459,285.74,13.18,76.71
1/19/2019 6:10,9.678,283.24,13.03,78.76
1/19/2019 6:20,11.2463,289.24,13.18,76.69
1/19/2019 6:30,11.5139,295.14,13.67,72.8
1/19/2019 6:40,11.8811,292.54,14.03,69.66
1/19/2019 6:50,11.3023,295.74,14,69.51
1/19/2019 7:00,11.6197,289.64,14.22,67.93
1/19/2019 7:10,11.4642,288.24,13.89,71.65
1/19/2019 7:20,10.8418,289.84,13.85,72.42
1/19/2019 7:30,8.0039,280.74,13.4,78.01
1/19/2019 7:40,7.0767,287.54,13.64,76.97
1/19/2019 7:50,10.3626,289.74,14.21,74.09
1/19/2019 8:00,11.0223,282.94,14.61,71.89
1/19/2019 8:10,9.5722,278.74,14.38,72.33
1/19/2019 8:20,10.7982,285.34,14.4,71.37
1/19/2019 8:30,12.9453,288.24,14.4,71.11
1/19/2019 8:40,12.8706,290.34,14.15,75.87
1/19/2019 8:50,11.2588,284.34,13.56,82.1
1/19/2019 9:00,9.1428,291.84,13.54,82
1/19/2019 9:10,10.7858,290.84,14.59,77.78
1/19/2019 9:20,11.962,282.14,15.59,72.91
1/19/2019 9:30,11.6073,275.34,15.82,70.33
1/19/2019 9:40,13.9162,272.94,16.14,66.84
1/19/2019 9:50,12.9267,274.74,15.7,69.23
1/19/2019 10:00,12.1612,276.44,15.77,69.77
1/19/2019 10:10,12.1612,276.04,16.32,67.15
1/19/2019 10:20,14.0282,275.14,16.66,63.34
1/19/2019 10:30,14.5198,273.24,16.93,61.94
1/19/2019 10:40,13.605,273.74,16.83,62.75
1/19/2019 10:50,12.6155,278.24,16.62,64.62
1/19/2019 11:00,12.1861,262.84,16.61,65.49
1/19/2019 11:10,12.323,264.54,16.79,65.17
1/19/2019 11:20,11.794,269.04,16.52,65.45
1/19/2019 11:30,12.5221,273.54,16.58,62.77
1/19/2019 11:40,13.3623,266.64,16.83,60.86
1/19/2019 11:50,12.8208,262.34,17.28,59.62
1/19/2019 12:00,14.9866,267.04,16.82,66.46
1/19/2019 12:10,13.6983,271.34,16.42,67.98
1/19/2019 12:20,13.2814,261.64,16.79,66.06
1/19/2019 12:30,14.4389,272.24,15.68,72.9
1/19/2019 12:40,11.3646,265.64,16.12,67.49
1/19/2019 12:50,11.8313,259.44,16.54,63.56
1/19/2019 13:00,12.8458,257.74,16.73,63.52
1/19/2019 13:10,13.5428,257.64,16.99,65.34
1/19/2019 13:20,13.493,254.24,17.25,64.04
1/19/2019 13:30,14.2336,258.54,17.2,63.1
1/19/2019 13:40,14.2647,258.24,17.3,62.61
1/19/2019 13:50,14.2522,257.74,17.29,64.71
1/19/2019 14:00,13.1009,251.64,17.68,60.74
1/19/2019 14:10,13.2814,251.24,17.68,58.28
1/19/2019 14:20,12.9764,255.94,17.82,61.38
1/19/2019 14:30,13.437,257.14,17.68,63.12
1/19/2019 14:40,12.3105,241.74,17.82,62.63
1/19/2019 14:50,13.8166,246.04,17.51,59.49
1/19/2019 15:00,13.0076,243.94,17.69,56.91
1/19/2019 15:10,13.0076,243.44,17.64,56.03
1/19/2019 15:20,12.4972,240.44,17.91,54.76
1/19/2019 15:30,12.8146,244.24,17.92,52.03
1/19/2019 15:40,12.8146,250.44,17.87,50.94
1/19/2019 15:50,13.0822,251.34,17.72,54.45
1/19/2019 16:00,12.8955,250.14,17.73,55.1
1/19/2019 16:10,11.5326,244.94,17.91,57.18
1/19/2019 16:20,11.4642,246.94,17.82,59.51
1/19/2019 16:30,10.9414,239.34,17.65,60.43
1/19/2019 16:40,11.5326,241.84,17.74,60.52
1/19/2019 16:50,11.738,241.24,17.59,59.73
1/19/2019 17:00,11.3272,241.24,17.62,61.22
1/19/2019 17:10,10.7609,242.54,17.57,60.09
1/19/2019 17:20,9.9581,236.54,17.52,61.92
1/19/2019 17:30,10.4124,240.34,17.46,61.66
1/19/2019 17:40,10.3626,242.84,17.24,62.94
1/19/2019 17:50,9.6594,240.54,17.43,59.58
1/19/2019 18:00,9.9021,241.64,17.38,58.25
1/19/2019 18:10,9.5909,244.54,17.34,58.38
1/19/2019 18:20,9.9954,244.04,17.44,53.59
1/19/2019 18:30,8.7259,246.34,17.36,56.47
1/19/2019 18:40,9.1802,242.04,17.28,57.81
1/19/2019 18:50,8.6885,240.64,17.27,56.95
1/19/2019 19:00,9.1179,242.54,17.1,58.32
1/19/2019 19:10,8.4022,238.94,17.03,59.06
1/19/2019 19:20,8.4085,239.24,16.98,61.04
1/19/2019 19:30,8.2964,237.64,16.96,59.87
1/19/2019 19:40,7.6243,240.04,16.83,60.45
1/19/2019 19:50,6.7904,242.14,16.75,61.54
1/19/2019 20:00,6.9335,246.64,16.75,62.23
1/19/2019 20:10,6.6161,242.54,16.72,64.82
1/19/2019 20:20,7.0393,241.24,16.7,63.69
1/19/2019 20:30,7.3692,241.94,16.83,62.96
1/19/2019 20:40,7.5434,245.74,16.83,62.56
1/19/2019 20:50,6.7717,247.24,16.67,61.75
1/19/2019 21:00,6.168,251.04,16.58,61.26
1/19/2019 21:10,6.2614,250.24,16.65,61.31
1/19/2019 21:20,5.3839,252.64,16.6,61.03
1/19/2019 21:30,5.2221,256.14,16.69,61.1
1/19/2019 21:40,4.4958,263.84,16.6,62.57
1/19/2019 21:50,3.1435,295.14,15.75,67.39
1/19/2019 22:00,3.5884,293.74,15.81,67.27
1/19/2019 22:10,3.6631,290.54,15.92,67.31
1/19/2019 22:20,3.5218,288.74,15.93,67.25
1/19/2019 22:30,3.7241,294.64,15.92,67.39
1/19/2019 22:40,4.1672,298.14,15.93,67.28
1/19/2019 22:50,4.5892,305.94,15.94,67.11
1/19/2019 23:00,4.7472,301.64,15.91,67.17
1/19/2019 23:10,4.718,298.54,15.99,66.6
1/19/2019 23:20,4.5643,296.04,16.04,66.81
1/19/2019 23:30,4.8642,304.74,15.89,67.19
1/19/2019 23:40,4.6402,303.74,15.95,66.79
